FID,VolcanoNumber,VolcanoName,ExplosivityIndexMax,StartDate,StartDateYear,StartDateMonth,StartDateDay,EndDate,EndDateYear,EndDateMonth,EndDateDay,ContinuingEruption,LatitudeDecimal,LongitudeDecimal,GeoLocation,Activity_ID
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7387,261170,Kerinci,2,19640708,1964,7,8,19640708,1964,7,8,False,-1.697,101.264,POINT (101.264 -1.697),15515
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7386,261170,Kerinci,2,19660609,1966,6,9,19660630,1966,6,30,False,-1.697,101.264,POINT (101.264 -1.697),15516
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7385,261170,Kerinci,2,19671102,1967,11,2,,,,,False,-1.697,101.264,POINT (101.264 -1.697),15517
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7384,261220,Kaba,1,20000822,2000,8,22,20000827,2000,8,27,False,-3.522,102.615,POINT (102.615 -3.522),15548
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7383,261230,Dempo,1,20171109,2017,11,9,20171109,2017,11,9,False,-4.016,103.121,POINT (103.121 -4.016),22248
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7382,261230,Dempo,1,19941016,1994,10,16,19941016,1994,10,16,False,-4.016,103.121,POINT (103.121 -4.016),15573
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7381,261230,Dempo,1,20060925,2006,9,25,20060925,2006,9,25,False,-4.016,103.121,POINT (103.121 -4.016),15574
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7380,261230,Dempo,1,20090101,2009,1,1,20090101,2009,1,1,False,-4.016,103.121,POINT (103.121 -4.016),15575
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-737f,261230,Dempo,2,19640214,1964,2,14,19640214,1964,2,14,False,-4.016,103.121,POINT (103.121 -4.016),15570
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-737e,261230,Dempo,2,19730124,1973,1,24,19730125,1973,1,25,False,-4.016,103.121,POINT (103.121 -4.016),15571
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-737d,261230,Dempo,2,19740226,1974,2,26,19741020,1974,10,20,False,-4.016,103.121,POINT (103.121 -4.016),15572
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-737c,262000,Krakatau,2,20090325,2009,3,25,20090916,2009,9,16,False,-6.102,105.423,POINT (105.423 -6.102),15633
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-737b,262000,Krakatau,2,20101025,2010,10,25,20110309,2011,3,9,False,-6.102,105.423,POINT (105.423 -6.102),15634
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-737a,262000,Krakatau,2,20110731,2011,7,31,20120909,2012,9,9,False,-6.102,105.423,POINT (105.423 -6.102),20787
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7379,262000,Krakatau,1,20140331,2014,3,31,20140331,2014,3,31,False,-6.102,105.423,POINT (105.423 -6.102),20932
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7378,262000,Krakatau,2,19960716,1996,7,16,19961016,1996,10,16,False,-6.102,105.423,POINT (105.423 -6.102),15619
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7377,262000,Krakatau,2,19970316,1997,3,16,19970516,1997,5,16,False,-6.102,105.423,POINT (105.423 -6.102),15622
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7376,262000,Krakatau,2,19990205,1999,2,5,19990816,1999,8,16,False,-6.102,105.423,POINT (105.423 -6.102),15623
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7375,262000,Krakatau,1,20000529,2000,5,29,20001030,2000,10,30,False,-6.102,105.423,POINT (105.423 -6.102),15624
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7374,262000,Krakatau,1,20010721,2001,7,21,20010917,2001,9,17,False,-6.102,105.423,POINT (105.423 -6.102),15625
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7373,262000,Krakatau,2,20071023,2007,10,23,20080830,2008,8,30,False,-6.102,105.423,POINT (105.423 -6.102),15626
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7372,262000,Krakatau,2,19790715,1979,7,15,19791116,1979,11,16,False,-6.102,105.423,POINT (105.423 -6.102),15613
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7371,262000,Krakatau,2,19800315,1980,3,15,19801216,1980,12,16,False,-6.102,105.423,POINT (105.423 -6.102),15614
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7370,262000,Krakatau,1,19810424,1981,4,24,19811020,1981,10,20,False,-6.102,105.423,POINT (105.423 -6.102),15615
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-736f,262000,Krakatau,2,19880214,1988,2,14,19880416,1988,4,16,False,-6.102,105.423,POINT (105.423 -6.102),15616
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-736e,262000,Krakatau,1,19921107,1992,11,7,19931016,1993,10,16,False,-6.102,105.423,POINT (105.423 -6.102),15617
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-736d,262000,Krakatau,2,19940319,1994,3,19,19950616,1995,6,16,False,-6.102,105.423,POINT (105.423 -6.102),15618
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-736c,262000,Krakatau,2,19591216,1959,12,16,19630702,1963,7,2,False,-6.102,105.423,POINT (105.423 -6.102),15607
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-736b,262000,Krakatau,1,19650702,1965,7,2,,,,,False,-6.102,105.423,POINT (105.423 -6.102),15608
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-736a,262000,Krakatau,2,19720610,1972,6,10,19730701,1973,7,1,False,-6.102,105.423,POINT (105.423 -6.102),15610
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7369,262000,Krakatau,2,19750327,1975,3,27,19751026,1975,10,26,False,-6.102,105.423,POINT (105.423 -6.102),15611
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7368,262000,Krakatau,1,19780710,1978,7,10,19781116,1978,11,16,False,-6.102,105.423,POINT (105.423 -6.102),15612
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7367,263090,Tangkubanparahu,1,19670716,1967,7,16,19670716,1967,7,16,False,-6.77,107.6,POINT (107.6 -6.77),15681
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7366,263090,Tangkubanparahu,1,19690720,1969,7,20,19691021,1969,10,21,False,-6.77,107.6,POINT (107.6 -6.77),15682
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7365,263090,Tangkubanparahu,1,19830914,1983,9,14,,,,,False,-6.77,107.6,POINT (107.6 -6.77),15683
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7364,263090,Tangkubanparahu,2,20130221,2013,2,21,20130306,2013,3,6,False,-6.77,107.6,POINT (107.6 -6.77),20822
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7363,263090,Tangkubanparahu,1,20131005,2013,10,5,20131005,2013,10,5,False,-6.77,107.6,POINT (107.6 -6.77),20987
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7362,263090,Tangkubanparahu,1,19610716,1961,7,16,19610801,1961,8,1,False,-6.77,107.6,POINT (107.6 -6.77),15678
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7361,263090,Tangkubanparahu,1,19650216,1965,2,16,19650316,1965,3,16,False,-6.77,107.6,POINT (107.6 -6.77),15679
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7360,263090,Tangkubanparahu,1,19651016,1965,10,16,19651016,1965,10,16,False,-6.77,107.6,POINT (107.6 -6.77),15680
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-735f,263100,Papandayan,2,20021111,2002,11,11,20021219,2002,12,19,False,-7.32,107.73,POINT (107.73 -7.32),15688
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-735e,263140,Galunggung,4,19820405,1982,4,5,19830108,1983,1,8,False,-7.25,108.058,POINT (108.058 -7.25),15721
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-735d,263140,Galunggung,1,19840109,1984,1,9,19840131,1984,1,31,False,-7.25,108.058,POINT (108.058 -7.25),15722
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-735c,263180,Slamet,2,19601216,1960,12,16,19610116,1961,1,16,False,-7.242,109.208,POINT (109.208 -7.242),13400
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-735b,263180,Slamet,2,19660702,1966,7,2,,,,,False,-7.242,109.208,POINT (109.208 -7.242),13401
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-735a,263180,Slamet,2,19670507,1967,5,7,19670716,1967,7,16,False,-7.242,109.208,POINT (109.208 -7.242),13402
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7359,263180,Slamet,2,20140308,2014,3,8,20140917,2014,9,17,False,-7.242,109.208,POINT (109.208 -7.242),20933
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7358,263180,Slamet,1,19880712,1988,7,12,19880713,1988,7,13,False,-7.242,109.208,POINT (109.208 -7.242),15762
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7357,263180,Slamet,1,19990501,1999,5,1,19990916,1999,9,16,False,-7.242,109.208,POINT (109.208 -7.242),15763
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7356,263180,Slamet,1,20090421,2009,4,21,20090622,2009,6,22,False,-7.242,109.208,POINT (109.208 -7.242),15765
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7355,263180,Slamet,2,19690623,1969,6,23,19690816,1969,8,16,False,-7.242,109.208,POINT (109.208 -7.242),13403
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7354,263180,Slamet,1,19730816,1973,8,16,,,,,False,-7.242,109.208,POINT (109.208 -7.242),13404
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7353,263200,Dieng Volcanic Complex,1,19860806,1986,8,6,19860806,1986,8,6,False,-7.2,109.879,POINT (109.879 -7.2),15788
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7352,263200,Dieng Volcanic Complex,1,19930123,1993,1,23,19930123,1993,1,23,False,-7.2,109.879,POINT (109.879 -7.2),15789
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7351,263200,Dieng Volcanic Complex,1,19961231,1996,12,31,19961231,1996,12,31,False,-7.2,109.879,POINT (109.879 -7.2),15790
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7350,263200,Dieng Volcanic Complex,1,20030716,2003,7,16,20030716,2003,7,16,False,-7.2,109.879,POINT (109.879 -7.2),15791
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-734f,263200,Dieng Volcanic Complex,1,20090115,2009,1,15,20090115,2009,1,15,False,-7.2,109.879,POINT (109.879 -7.2),15792
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-734e,263200,Dieng Volcanic Complex,1,20090927,2009,9,27,20090927,2009,9,27,False,-7.2,109.879,POINT (109.879 -7.2),15793
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-734d,263200,Dieng Volcanic Complex,1,19641213,1964,12,13,19641213,1964,12,13,False,-7.2,109.879,POINT (109.879 -7.2),15785
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-734c,263200,Dieng Volcanic Complex,1,19790220,1979,2,20,19790220,1979,2,20,False,-7.2,109.879,POINT (109.879 -7.2),15786
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-734b,263200,Dieng Volcanic Complex,1,19810702,1981,7,2,,,,,False,-7.2,109.879,POINT (109.879 -7.2),15787
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-734a,263210,Sundoro,2,19711029,1971,10,29,19711109,1971,11,9,False,-7.3,109.992,POINT (109.992 -7.3),15804
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7349,263250,Merapi,2,19861010,1986,10,10,19900816,1990,8,16,False,-7.54,110.446,POINT (110.446 -7.54),15917
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7348,263250,Merapi,2,19920120,1992,1,20,20021019,2002,10,19,False,-7.54,110.446,POINT (110.446 -7.54),15922
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7347,263250,Merapi,1,20060316,2006,3,16,20070809,2007,8,9,False,-7.54,110.446,POINT (110.446 -7.54),15923
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7346,263250,Merapi,4,20101026,2010,10,26,20120715,2012,7,15,False,-7.54,110.446,POINT (110.446 -7.54),15925
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7345,263250,Merapi,2,20131118,2013,11,18,20131118,2013,11,18,False,-7.54,110.446,POINT (110.446 -7.54),20842
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7344,263250,Merapi,3,20140309,2014,3,9,20140420,2014,4,20,False,-7.54,110.446,POINT (110.446 -7.54),20892
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7343,263250,Merapi,3,19610411,1961,4,11,19611128,1961,11,28,False,-7.54,110.446,POINT (110.446 -7.54),15913
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7342,263250,Merapi,2,19670112,1967,1,12,19700702,1970,7,2,False,-7.54,110.446,POINT (110.446 -7.54),15914
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7341,263250,Merapi,2,19721006,1972,10,6,19850316,1985,3,16,False,-7.54,110.446,POINT (110.446 -7.54),15916
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7340,263280,Kelut,4,19660426,1966,4,26,19660427,1966,4,27,False,-7.93,112.308,POINT (112.308 -7.93),15956
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-733f,263280,Kelut,4,19900210,1990,2,10,19900313,1990,3,13,False,-7.93,112.308,POINT (112.308 -7.93),15957
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-733e,263280,Kelut,2,20071016,2007,10,16,20080416,2008,4,16,False,-7.93,112.308,POINT (112.308 -7.93),15958
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-733d,263280,Kelut,4,20140213,2014,2,13,20140215,2014,2,15,False,-7.93,112.308,POINT (112.308 -7.93),20934
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-733c,263280,Kelut,1,19670218,1967,2,18,19670218,1967,2,18,False,-7.93,112.308,POINT (112.308 -7.93),15423
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-733b,263280,Kelut,1,19671211,1967,12,11,19671211,1967,12,11,False,-7.93,112.308,POINT (112.308 -7.93),15424
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-733a,263300,Semeru,2,19500723,1950,7,23,19641216,1964,12,16,False,-8.108,112.922,POINT (112.922 -8.108),16006
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7339,263300,Semeru,3,19670831,1967,8,31,20090315,2009,3,15,False,-8.108,112.922,POINT (112.922 -8.108),16007
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7338,263310,Tengger Caldera,2,20040608,2004,6,8,20040624,2004,6,24,False,-7.942,112.95,POINT (112.95 -7.942),16063
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7337,263310,Tengger Caldera,3,20101126,2010,11,26,20120613,2012,6,13,False,-7.942,112.95,POINT (112.95 -7.942),16064
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7336,263310,Tengger Caldera,2,20151112,2015,11,12,20161112,2016,11,12,False,-7.942,112.95,POINT (112.95 -7.942),22103
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7335,263310,Tengger Caldera,2,19800605,1980,6,5,19800920,1980,9,20,False,-7.942,112.95,POINT (112.95 -7.942),16056
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7334,263310,Tengger Caldera,1,19831221,1983,12,21,19831221,1983,12,21,False,-7.942,112.95,POINT (112.95 -7.942),16058
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7333,263310,Tengger Caldera,1,19840512,1984,5,12,19840531,1984,5,31,False,-7.942,112.95,POINT (112.95 -7.942),16059
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7332,263310,Tengger Caldera,1,19950303,1995,3,3,19950526,1995,5,26,False,-7.942,112.95,POINT (112.95 -7.942),16060
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7331,263310,Tengger Caldera,1,19950909,1995,9,9,19951216,1995,12,16,False,-7.942,112.95,POINT (112.95 -7.942),16061
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7330,263310,Tengger Caldera,2,20001129,2000,11,29,20010115,2001,1,15,False,-7.942,112.95,POINT (112.95 -7.942),16062
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-732f,263310,Tengger Caldera,2,19720126,1972,1,26,19720316,1972,3,16,False,-7.942,112.95,POINT (112.95 -7.942),16055
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-732e,263340,Raung,3,20150201,2015,2,1,20150822,2015,8,22,False,-8.119,114.056,POINT (114.056 -8.119),21070
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-732d,263340,Raung,2,19970416,1997,4,16,,,,,False,-8.119,114.056,POINT (114.056 -8.119),16155
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-732c,263340,Raung,2,19990730,1999,7,30,,,,,False,-8.119,114.056,POINT (114.056 -8.119),16156
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-732b,263340,Raung,2,20000709,2000,7,9,20000709,2000,7,9,False,-8.119,114.056,POINT (114.056 -8.119),16161
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-732a,263340,Raung,2,20020616,2002,6,16,20020825,2002,8,25,False,-8.119,114.056,POINT (114.056 -8.119),16162
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7329,263340,Raung,2,20070726,2007,7,26,20070826,2007,8,26,False,-8.119,114.056,POINT (114.056 -8.119),16165
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7328,263340,Raung,2,20080612,2008,6,12,20080617,2008,6,17,False,-8.119,114.056,POINT (114.056 -8.119),16166
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7327,263340,Raung,1,19870516,1987,5,16,19890728,1989,7,28,False,-8.119,114.056,POINT (114.056 -8.119),16148
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7326,263340,Raung,2,19900116,1990,1,16,19901216,1990,12,16,False,-8.119,114.056,POINT (114.056 -8.119),16149
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7325,263340,Raung,2,19910910,1991,9,10,19911112,1991,11,12,False,-8.119,114.056,POINT (114.056 -8.119),16150
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7324,263340,Raung,1,19930401,1993,4,1,,,,,False,-8.119,114.056,POINT (114.056 -8.119),16151
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7323,263340,Raung,1,19940714,1994,7,14,19940714,1994,7,14,False,-8.119,114.056,POINT (114.056 -8.119),16152
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7322,263340,Raung,1,19950316,1995,3,16,19950316,1995,3,16,False,-8.119,114.056,POINT (114.056 -8.119),16153
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7321,263340,Raung,1,19750316,1975,3,16,19750516,1975,5,16,False,-8.119,114.056,POINT (114.056 -8.119),16142
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7320,263340,Raung,2,19760607,1976,6,7,19761121,1976,11,21,False,-8.119,114.056,POINT (114.056 -8.119),16143
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-731f,263340,Raung,2,19770609,1977,6,9,19770630,1977,6,30,False,-8.119,114.056,POINT (114.056 -8.119),16144
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-731e,263340,Raung,1,19780116,1978,1,16,19791216,1979,12,16,False,-8.119,114.056,POINT (114.056 -8.119),16145
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-731d,263340,Raung,3,19820718,1982,7,18,19820720,1982,7,20,False,-8.119,114.056,POINT (114.056 -8.119),16146
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-731c,263340,Raung,2,19850823,1985,8,23,19860228,1986,2,28,False,-8.119,114.056,POINT (114.056 -8.119),16147
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-731b,263340,Raung,1,19710914,1971,9,14,19710914,1971,9,14,False,-8.119,114.056,POINT (114.056 -8.119),16139
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-731a,263340,Raung,1,19730516,1973,5,16,19731016,1973,10,16,False,-8.119,114.056,POINT (114.056 -8.119),16140
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7319,263340,Raung,2,19740615,1974,6,15,19740717,1974,7,17,False,-8.119,114.056,POINT (114.056 -8.119),16141
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7318,263350,Ijen,1,19930703,1993,7,3,19930801,1993,8,1,False,-8.058,114.242,POINT (114.242 -8.058),16173
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7317,263350,Ijen,1,19940203,1994,2,3,19940203,1994,2,3,False,-8.058,114.242,POINT (114.242 -8.058),16174
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7316,263350,Ijen,1,19990628,1999,6,28,19990628,1999,6,28,False,-8.058,114.242,POINT (114.242 -8.058),16175
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7315,264010,Batur,1,19990315,1999,3,15,20000616,2000,6,16,False,-8.242,115.375,POINT (115.375 -8.242),16206
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7314,264010,Batur,1,19700105,1970,1,5,19700115,1970,1,15,False,-8.242,115.375,POINT (115.375 -8.242),16198
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7313,264010,Batur,1,19710311,1971,3,11,19710825,1971,8,25,False,-8.242,115.375,POINT (115.375 -8.242),16199
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7312,264010,Batur,2,19720119,1972,1,19,19720316,1972,3,16,False,-8.242,115.375,POINT (115.375 -8.242),16200
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7311,264010,Batur,2,19740312,1974,3,12,19740416,1974,4,16,False,-8.242,115.375,POINT (115.375 -8.242),16202
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7310,264010,Batur,1,19940807,1994,8,7,19940814,1994,8,14,False,-8.242,115.375,POINT (115.375 -8.242),16204
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-730f,264010,Batur,1,19980704,1998,7,4,,,,,False,-8.242,115.375,POINT (115.375 -8.242),16205
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-730e,264010,Batur,2,19630905,1963,9,5,19640510,1964,5,10,False,-8.242,115.375,POINT (115.375 -8.242),16194
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-730d,264010,Batur,1,19650818,1965,8,18,19651216,1965,12,16,False,-8.242,115.375,POINT (115.375 -8.242),16195
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-730c,264010,Batur,1,19660428,1966,4,28,,,,,False,-8.242,115.375,POINT (115.375 -8.242),16196
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-730b,264010,Batur,2,19680123,1968,1,23,19680215,1968,2,15,False,-8.242,115.375,POINT (115.375 -8.242),16197
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-730a,264020,Agung,5,19630218,1963,2,18,19640127,1964,1,27,False,-8.343,115.508,POINT (115.508 -8.343),16210
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7309,264030,Rinjani,2,20160801,2016,8,1,20160927,2016,9,27,False,-8.42,116.47,POINT (116.47 -8.42),22149
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7308,264030,Rinjani,3,19940603,1994,6,3,19941121,1994,11,21,False,-8.42,116.47,POINT (116.47 -8.42),16224
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7307,264030,Rinjani,2,20041001,2004,10,1,20041005,2004,10,5,False,-8.42,116.47,POINT (116.47 -8.42),16226
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7306,264030,Rinjani,2,20090502,2009,5,2,20100523,2010,5,23,False,-8.42,116.47,POINT (116.47 -8.42),16227
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7305,264030,Rinjani,2,20151025,2015,10,25,20151224,2015,12,24,False,-8.42,116.47,POINT (116.47 -8.42),22104
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7304,264030,Rinjani,0,19650916,1965,9,16,,,,,False,-8.42,116.47,POINT (116.47 -8.42),16222
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7303,264030,Rinjani,1,19660328,1966,3,28,19660808,1966,8,8,False,-8.42,116.47,POINT (116.47 -8.42),16223
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7302,264040,Tambora,0,19670702,1967,7,2,,,,,False,-8.25,118,POINT (118 -8.25),16234
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7301,264050,Sangeang Api,3,20140530,2014,5,30,20151105,2015,11,5,False,-8.2,119.07,POINT (119.07 -8.2),20911
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7300,264050,Sangeang Api,2,19640129,1964,1,29,19651201,1965,12,1,False,-8.2,119.07,POINT (119.07 -8.2),16249
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-72ff,264050,Sangeang Api,2,19660228,1966,2,28,19661116,1966,11,16,False,-8.2,119.07,POINT (119.07 -8.2),16250
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-72fe,264050,Sangeang Api,3,19850730,1985,7,30,19880216,1988,2,16,False,-8.2,119.07,POINT (119.07 -8.2),16251
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-72fd,264050,Sangeang Api,2,19970702,1997,7,2,19990702,1999,7,2,False,-8.2,119.07,POINT (119.07 -8.2),16252
